_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy,section,length,docLink,mentionPrevious,mention,mentionNext
"""601b8f0535b23ba031137854""",一带一路（19年之前）,年度报告,2018,弘高创意：2018年年度报告（更新后）,002504.SZ,弘高创意,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002504/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002504&id=5246134,,围绕战略规划，顺应变革，迎难而上，积极进取。     一方面，调整战略部署，积极开拓市场。夯实传统装饰业务，加大市场开发力度，公司积极打造14个中心城市的区域服 务体系，通过每个城市的标杆项目，以点带线，以线带面，建立起覆盖全部中心城市的 营销服务体系；与20多家央企地产 公司开展合作，形成长期战略联盟，2018年将为20多家央企地产公司制 定更加完善的服务方案，建立长期战略合作关系； 结合国家“一带一路战略”，实施走出去的战略，布局海外市场，培养新的利润增长点；聚焦优质客户开拓，制定新的客户评 选机制，积极开发渠道型、战略型新客户，放弃部分非优质客户及项目。公司调整战略部署已初见成效，同时也储备了大量 优质资源，为未来业绩提升奠定了基础。     另一方面，提升管理效率，加大回款力度。在原有内部控制制度基础上，公司对重点业务控制环节和相对薄弱的业务控 制环节进行了优化和制度化，使制度更加,
"""601b8f0535b23ba031137855""",一带一路（19年之前）,年度报告,2018,瑞茂通：2018年年度报告（修订版）,600180.SH,瑞茂通,电力、热力、燃气及水的生产和供应业,批发业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600180/page_type/ndbg.phtml,,,,,129,,第三节公司业务概要,2668,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=600180&id=5307935,公司的商业保理业务主要指以受让应收账款方式向原债权人提供融资。经营模式主要是以旗下两家保理子公司作为实施媒介，保理子公司与客户签订有追索权的保理合同，以受让客户应收账款的形式，向客户提供供应链融资，在解决客户资金需求的情况下，谋求供应链金融上的收益，同时增强客户黏性。业务流程如下：“供应链管理”、“供应链金融”和“电商平台”三大战略板块业务保持高度协同，达到相辅相成的良性产业循环。通过加强三大战略板块的运作能力和协同发展的能力，进一步打造公司的供应链核心竞争力。行业情况请详见第四节、三、（一）行业格局和趋势。二、 报告期内公司主要资产发生重大变化情况的说明□适用 √不适用三、 报告期内核心竞争力分析√适用 □不适用,1、全球化的煤炭供应链网络、完善的采销体系，强大的资源配置能力公司在煤炭供应链领域经过十九年的积累，业务区域已基本覆盖国内煤炭资源主产地和主要消费地。同时，公司积极响应国家“一带一路”倡议号召，加速国际化布局，实现了对印度尼西亚、马来西亚、菲律宾、越南、巴基斯坦、印度、韩国、澳大利亚、南非等国家的业务拓展，搭建全球化煤炭供应链网络。,2、出色的行业研究能力，及时、准确、全面的资讯服务公司深耕煤炭行业近20年，旗下易煤网于2016年初正式推出“长江口动力煤价格指数”（YRSPI，Yimei YangtzeRiver-Estuary Steam-Coal Price Index），并于2016年6月30日，正式纳入中国煤炭价格指数指标体系。2017年，易煤指数扩充北方港动力煤价格指数，并积极参与中国进口动力煤到岸价格指数CICI的编制工作，为市场动力煤价格走势提供重要参考。易煤指数的推出，一举填补国内煤炭行业在华东沿江、沿海消费地煤炭价格指数的空白，为长江口区域煤炭在线电子交易提供了标准化的定价支撑，也为行业供应链金融服务提供了估值参考标准，具有较强的市场影响力。线上资讯方面，团队成立易煤研究院，构建了包含日报、周报、月报、季报和年报的全面报告体系。
"""601b8f0535b23ba031137855""",一带一路（19年之前）,年度报告,2018,瑞茂通：2018年年度报告（修订版）,600180.SH,瑞茂通,电力、热力、燃气及水的生产和供应业,批发业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600180/page_type/ndbg.phtml,,,,,151,,第四节经营情况讨论与分析,2668,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=600180&id=5307935,第一，优化业务结构。在不同能源品类上，缩减石油化工品、铁矿等非煤炭大宗商品业务规模，集中优势资源保障盈利能力更强、业务稳定性更好的煤炭、焦煤焦炭等核心业务。截至报告期末，公司累计发运煤炭6000万吨，较去年同期增长8.49%；累积发运石油化工品194.76万吨，较去年同期下降35.09%；在煤炭供应链业务模式上，由于自营业务的资金使用效率更高，因此自营业务实现发运4012.23万吨，较2017年增长7.46%，而平台业务累计发运1987.67万吨，占比煤炭供应链业务33.13%，相较去年下降了7.67%，具体业务规模详见下图：第二，公司加强对煤炭行情及行业政策的研判力度，依靠专业化的人才团队，充分利用期货、纸货、掉期等金融衍生工具，围绕现货经营开展基差交易、套期保值等对冲业务，有效降低商品价格、汇率、运费等波动带来的经营风险，增厚公司业绩，为公司持续稳定地提供供应链管理服务带来了充足的保障。,第三，加大境外能源消费市场的开拓力度。近年来，全球能源消费结构持续调整，全球煤炭消费重心继续向亚太地区倾斜，除中国市场外，“一带一路”沿线国家，尤其以东南亚国家为主的新兴经济体的煤炭消费量大幅增加。公司紧抓时代机遇，加大拓展进口煤炭国内销售的同时，积极布局海外消费市场。报告期内，公司开拓了巴基斯坦、印度、越南、菲律宾等一带一路沿线国家市场，实现境外销售超600万吨，同比增长404.20%。目前，公司已成为菲律宾NAGA过去三十年第六家供应商、首家中国供应商；菲律宾KEPCO系统首家具备供应资质的中国背景贸易商；越南EVN系统首家中国贸易商以及巴基斯坦POWER CHINA卡西姆电厂最大供应商。海外消费市场的开拓，为瑞茂通成为全球领先的国际大宗商品服务商打下了坚实的基础。,2、供应链金融业务：控制风险、稳中有降报告期内，国家实施全行业降杠杆的宏观调控政策，融资环境趋紧，但是公司在报告期内按时足额全部兑付了约27.69亿元的债券。为保障上述债券的正常偿付和公司核心供应链管理业务的稳定发展，一方面，公司合理规划融资结构，降低融资成本较高的非银行机构融资，同时积极尝试并创新融资方式，加大对低成本银行端融资业务的开拓力度，并取得了可喜的成绩，光大银行综合授信额度由0.94亿增至6亿元，新增中国银行7亿元综合授信额度，截至报告期末，公司新增银行授信额度较2017年增长13.46亿元；另一方面，公司根据实际经营需要，优化业务结构，适时调减商业保理等供应链金融业务规模，截至三季度末，公司应收保理款65.7亿，较期初业务规模减少19.6亿元，降幅22.98%，截至报告期末，公司应收保理款余额约68.9亿元，较期初业务规模减少19.22%，较三季度末增加了4.87%。
"""601b8f0535b23ba031137856""",一带一路（19年之前）,年度报告,2018,中曼石油：2018年年度报告（更正）,603619.SH,中曼石油,采矿业,开采辅助活动,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603619/page_type/ndbg.phtml,,,,,243,,第四节经营情况讨论与分析,2070,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603619&id=5310579,海外项目：2019年，我们在运行和待启动的海外项目预计为18个左右，分布在伊拉克、俄罗斯、埃及、巴基斯坦、乌克兰等国家，相比起单一化的市场格局，多元化带来了更大的挑战。在各类人才并不充足的情况下，各分公司要提高独立作战的能力，以更加主动的态度、高度的责任感做好项目启动、项目运行、项目收尾工作。根据不同项目的特点加强精细化管理，积极寻求提高施工效率的途径和降低成本支出的方法，减少事故率，提高项目回报率，达到少投入、多创效的目标。国内项目：在巩固陕甘蒙老根据地的同时，钻井公司将精心运作好新疆玛湖等新项目，提高在国内高端市场和复杂项目的创效能力。并集中精兵强将， “带好队伍打好井”，在新项目上创出一流业绩。2、优化海外市场布局，向高端市场、大包市场和技术服务市场转移,公司将进一步加大国际化力度，以中东中亚为重点区域，加强在“一带一路”沿线国家的市场布局，进一步向高端市场、大包市场转移。长远来看，中东市场政局趋稳定，工作量有保证，国际化程度高。公司既要充分发挥长期深耕伊拉克地区的优势，同时将在人员、设备、物资上加强集约式管理，统一调配资源，发挥一体化优势，降本增效。公司在2018年通过沙特阿美石油、阿联酋石油等公司的资审后，沙特、阿联酋、科威特等中东高端市场，将是公司全力开拓的目标市场。大包市场、技术服务市场，收益高、技术难度大，是公司的优势所在，将是2019年继续重点开发的方向，特别是轻资产的技术服务市场，公司将力争获得更多的突破。,3、加快装备板块转型升级，向外部市场销售要效益装备板块将重点从三个方面下功夫，一是加强技术研发工作，集中内外部资源，确保已立项或开发中的智能化钻机、智能化系列产品等项目获得成功；二是要激发市场销售队伍的积极性，提高市场开发的命中率，多拿大订单；三是要以客户为中心搞好产品质量和售后服务，完善保姆式售后服务模式，使服务一个客户，就交成一个朋友，真正体现出服务的价值。4、开展技术攻关，在各区块形成高效钻井核心技术技术是第一生产力，针对公司涉足的各区块，有重点地开展高效钻井研究。要集中公司内部技术资源，借力国内资深专家、高校、同行、厂家等，搭建平台开展课题攻关，解决钻井现场遇到的难题，为深井、复杂井、高难度井的顺利施工与提速增效提供解决方案。要组成多系统参与的研发团队，从技术上加以攻克，形成公司独特的打法。
"""601b8f0535b23ba031137857""",一带一路（19年之前）,年度报告,2018,兰石重装：2018年年度报告摘要（修订版）,603169.SH,兰石重装,制造业,专用设备制造业,甘肃省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603169/page_type/ndbg.phtml,,,,,121,,,2028,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603169&id=5179313,公司经过多年的管理经验积累，建立了完善的适应市场和国际化经营的管理体系，形成了完备的管理制度，建立了现代企业薪酬制度和先进的绩效考核及激励机制。公司拥有一批管理经验丰富的高级管理人才，主要人员在大型、重型高压容器、液压机组以及板式换热器行业具有超过20年的实践经验，具备丰富的专业知识，尤其在大型项目管理方面具有丰富经验。公司深入开展两化融合管理体系贯标工作，通过推进实施ERP、PLM、MES、SRM等信息化系统，逐步破除两化融合发展过程中的信息壁垒，不断强化信息化对业务的支撑作用，打造信息化环境下的新型能力建设，持续提高信息化管理创新效益。公司利用两化融合助推装备制造向智能化转型，协同自动化焊接生产线、物资管理系统、无损检测委托管理软件、压力试验设备等数字化和智能化的系统运维，扩展多个工序的智能化生产模块，初步实现了各模块间的自动化与机械化协作，并逐步建设专用设备智能化制造示范车间，不断提升制造业核心竞争力。,（三）产能布局优势公司拥有兰州新区高端能源装备研发设计制造基地、青岛西海岸新区高端能源装备制造、研发设计及出口基地、新疆哈密大型能源装备设计制造三大基地和超大型压力容器现场制造移动工厂，三大基地恰处于“一带一路”沿线经济带。其中：兰州新区高端能源装备研发设计制造基地处于丝绸之路经济带的“钻石节点”，可为中西部地区炼油化工及煤化工企业就近提供高压容器产品；青岛公司位于国家级新区青岛西海岸新区内，紧靠青岛跨海大桥和港口，主要以国内大型、重型装备及核电新能源装备为主，兼顾沿海、内陆及国外出口市场；新疆公司位于新疆哈密地区哈密市工业园区，北邻连霍高速，以超大型煤制气、煤制油、煤焦油加氢用气化炉、费托反应器、加氢反应器等核心设备为主，兼顾煤化工配套设备，主要开拓新疆煤化工市场及中亚市场；移动工厂作为三大基地的产能补充，主要解决了超限设备运输的瓶颈问题。,"公司利用“三大基地+移动工厂”的最佳产能布局，突出以“客户为中心”的营销理念，紧跟市场和政策变化，着力发展服务型制造模式，向客户全方位展现公司的产品及服务。（四）装备能力优势公司通过出城入园产业升级、青岛一期完善和二期核电厂房建设以及新疆基地建设，瞄准世界前沿技术，加快装备升级改造，推广应用自动化、数字化、协同化、智能化等先进制造系统、智能制造设备及大型成套技术装备，提高公司装备制造技术水平，部分设备制造（加工）能力处于国内领先水平。公司自行研制的全液压大四辊卷板机为世界卷板能力最大的设备之一，最大卷板宽度3米、最大卷板厚度280毫米：天然气加热炉炉膛容积8米×9米×30米，最大载重1，200吨；100吨封头堆焊用大型变位机和多台瑞典ESAB焊接机，可完成高压厚壁压力容器的自动焊接工作；90°弯管内壁堆焊机主要用于90°弯管的内壁热丝TIG环向堆焊，采用机器人技术，实现8轴联动，整体堆焊弯管的内径范围可达：φ250毫米～φ800毫米；曲面板测量划线坡口数控切割机采用机器人六轴联动控制方式，测量精度在±0.5毫米以内，可实现曲面板（球壳板）的精密划线、切割；9MVe直线加速器可满足不大于350毫米厚度压力容器产品的无损检测；四枪机器人接管智能焊接工作站等智能设备开发完成，可高效自动化完成设备接管的焊接工作。目前，公司具备单台设备1,200吨的起吊能力，生产基地具备制造最大直径7米的容器产品，用户现场具备制造直径10米以上的容器产品，能完全满足炼油化工企业所需的超大直径关键核心设备的承制。"
"""601b8f0535b23ba031137857""",一带一路（19年之前）,年度报告,2018,兰石重装：2018年年度报告摘要（修订版）,603169.SH,兰石重装,制造业,专用设备制造业,甘肃省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603169/page_type/ndbg.phtml,,,,,136,,,2028,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603169&id=5179313,报告期内，公司聚焦装备制造主业，围绕做精做强装备制造和产业转型升级，制定了《公司三年（2018-2020）发展规划》，突出战略的牵引与导向作用，进一步明确了公司业务定位和发展目标；强化顶层设计，以持续稳定发展为要务，防范风险为目标，科技创新为支撑，内延外拓，稳固既有业务与市场，深耕行业细分市场，有效提升主导产品竞争优势、新业务领域的拓展能力及核心竞争力；储备可持续发展资源，着力推动公司主业升级及产业链价值提升，积极储备和培育潜力产业，将环保公司提升为全资子公司，为进一步培育和壮大环保业务创造有利条件；紧紧围绕年度生产经营任务，强化资源统筹与调配，充分发挥三大基地生产配套、移动工厂现场制造的资源协作和互补优势，进一步提升公司对资源整合和高效管理能力；以内部管理平台为依托，强化目标管理全过程监控，加大考核力度与员工激励，管理基础进一步夯实；开展质量提升行动，以QC攻关为抓手，专项带动产品质量提升；狠抓安全生产责任落实，着力构建风险分级管控和隐患排查治理双重预防机制，完成了公司本部示范样板区建设，青岛公司顺利通过双重预防机制验收评审；创新工作推动方式，成立“生产运营推动组、前期准备推动组、核算推动组、销售推动组与转作风提质增效”五个工作推动组，围绕全年目标任务，促进生产经营工作落实。（二）市场营销扎实推进，可持续发展能力不断增强,报告期内，公司以市场信息为导向，采用顶层营销、高端营销等方式，不断调整营销策略，优化完善营销提成制度，有效保障了公司总体营销目标实现和新业务开拓，取得了合同订单新突破。2018年全年实现新增订货54.40亿元，其中产品订货35.47亿元，产品订货创历史新高；坚持以客户为中心，在严控风险的同时，集中优势资源聚焦战略客户，持续巩固合作关系，抢抓优质订单，积极开辟新市场业务，年内在生物医药、军工、余热利用等业务领域均取得订单突破，实现了电力行业烟气脱硫脱硝工程业绩“零”突破；依托公司“一带一路”战略布局优势，积极拓展国际市场开发，2018年公司在石化装备板块取得国外设备订单1.24亿元，首次实现打“U2”钢印的换热器产品及球罐产品出口，首次实现1.6MN径锻机、6.3MN缸动式压机整机出口。,（三）坚持创新引领，科技支撑作用稳步增强报告期内，公司始终坚持创新驱动发展战略，持续提升公司核心竞争力。深化产学研合作，年内公司与西安化学研究所联合研发新型丙二胺反应器及内件，瑞泽石化与中国石油大学等4所知名高校及河南省内11所石化企业成立了河南省高端石化产业技术创新战略联盟，探索开发和转化先进工艺包技术；完成亚通石化千吨级锻焊加氢精制反应器、浙江石化最大直径锻焊热高压分离器、恒力石化国内最大直径复合密封换热器等核心装备的研发制造，及中石化国产化攻关项目“镇海炼化复合密封高压换热器研制”和“催化剂加排罐”，刷新了公司产品研制纪录，部分制造项目填补了国内技术空白。
"""601b8f0535b23ba031137857""",一带一路（19年之前）,年度报告,2018,兰石重装：2018年年度报告摘要（修订版）,603169.SH,兰石重装,制造业,专用设备制造业,甘肃省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603169/page_type/ndbg.phtml,,,,,247,,,2028,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603169&id=5179313,（三）环保政策持续释放，绿色化、低碳化、清洁化项目或受追捧2018年以来，从频繁“亮剑”的环保督察到十九大报告中提出的建设“美丽中国”四项任务。我国的环保事业被提至前所未有的高度，环保逐渐成为生态文明建设的新增长点和新动能。在此基础上，相关多项政策出台，以正部级领导亲自挂帅的中央环保督察、地方党政环保同责、全面实行河长制等。另外，京津冀区域煤改气、超洁净排放等市场将持续成长，“2+26”城市需完成5-10万户煤改气及小燃煤锅炉清零工作，环保市场空间进一步得到释放。环保设备已成为我国环境保护的重要物质基础，在战略性新兴产业中居于重要位置，环保产业将迎来长足发展。目前，在大气污染治理、水污染治理和固体废物处理三大领域，我国环保装备行业形成了一定的规模和体系。在政府PPP项目规范大潮来临之际，未来环保行业的发展将更加市场化，更加充分的竞争将助推环保设备行业朝着多元化、差异化、品牌化、智能化等方向发展。未来随着PPP项目周期扩张结束，行业日益市场化，以及 绿色金融政策的扶持，环保设备行业将迎来新的发展拐点。,此外，根据国家发改委印发的《关于促进石化产业绿色发展的指导意见》，未来我国将从更高的层面完善行业绿色标准，推动石化产业绿色可持续发展，高端绿色石化产业成为炼化企业转型升级重要方向。煤化工行业开始重点向煤炭清洁高效利用发展，相关技术将日趋成熟，未来煤化工的发展任务是提升示范升级水平、解决环保问题，探索清洁煤气化和热、氢、合成气多联供形式与炼油工艺优化集成的发展模式，依托大型炼厂开展煤与石油综合利用工业化示范，努力实现相关产业融合发展。核电行业作为推动绿色发展、建设美丽中国的重要选择，将在我国低碳能源体系中扮演更加关键的角色。核电产业将围绕“一带一路”机遇，统筹利用国内外市场，带动全产业链“走出去”，从而促进国内装备制造业的发展。,（四）专业化分工、系统化集成、产业化集群的快锻行业现代生产协作体系逐渐形成当前国内锻压设备行业呈现跨国公司、外资企业、国有企业和民营企业相互竞争的格局，环境对锻压行业发展带来的变化正在显现。行业发展模式已经演变为“专业化分工制造+系统集成+产业集群”为主的现代生产协作体系。在国内细分产品市场呈现差异化竞争，锻压设备向自动化、智能化和柔性化发展，但国内锻压设备在压机设备机械系统、液压系统的合理性和电控系统的先进性上仍需进一步优化和完善。同时，在经济全球化和信息化加速发展的背景下，全球化制造分工体系的逐步形成，企业在销售、生产、配套等经营环节上对全球资源的依赖性也开始日益突出，国内外形势迫使行业市场国际化进程加快，依托产业链的整合提升，跨地域的产业集群比重不断提高，共性技术服务平台建设加快，区域品牌培育成效明显。
"""601b8f0535b23ba031137857""",一带一路（19年之前）,年度报告,2018,兰石重装：2018年年度报告摘要（修订版）,603169.SH,兰石重装,制造业,专用设备制造业,甘肃省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603169/page_type/ndbg.phtml,,,,,259,,,2028,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603169&id=5179313,装备制造业务：聚焦装备制造核心业务，持续扩大在高端能源装备、通用机械装备、板式换热装备领域的核心优势地位。保持四合一连续重整反应器、板焊式加氢反应器、高压螺纹锁紧环式换热器、快速锻造液压机组、板式换热器等主导产品市场引领，树立“国内一流，国际知名”的品牌形象；通过产品与服务的优化升级和深度融合，加速推动通用机械装备向柔性化、智能化、专业化方向发展；着力拓展新市场、新领域，稳步提高锻焊反应器、核电产品市场占有率，持续开拓人防设备、盾构机等通用设备市场，打造涉及核电、军工、太阳能、生物、医药、节能环保、通用机械等领域的国内知名的拳头产品，最终实现装备制造全领域覆盖。工程总包业务：依托装备制造，整合优势资源，开展能源、环保等行业的项目工程设计、采购、施工、检维修、总承包业务及系统集成，加快推动公司向成套设备集成供应、行业解决方案和能源化工高端装备系统服务商转型。,国际业务：借力国家“一带一路”战略实施，建立以国际贸易为核心的海外市场拓展平台，提升公司在海外市场的营销占比，将公司打造成优秀的国际化能源装备制造企业。,技术服务业务：依托瑞泽石化与公司优势设计平台，充分发挥协同效应，面向市场研发一批国产化工艺包技术，打造新的具有自主知识产权的拳头业务，建立具有技术选型、工程咨询、总包建设为一体的综合性、国际化技术服务平台。资本运维业务：充分利用上市公司平台，持续拓展多元化的融资渠道，构建合理的融资体系；以资本运维实现产融结合，探索内生式增长与外延式并购相结合的发展战略，审慎遴选与公司产业链相关具有高增长性的标的公司实施并购重组，储备具有工业化价值的新技术、新工艺，通过资本运作与合作推广模式进行产融转化，积极探索寻求生产要素参与分配的有效途径，通过资源整合与资产优化重组，助推企业战略落地；挖掘经济增量，盘活存量资产，提升盈利能力。
"""601b8f0535b23ba031137859""",一带一路（19年之前）,年度报告,2018,苏美达：2018年年度报告（修订版）,600710.SH,苏美达,电力、热力、燃气及水的生产和供应业,批发业,江苏省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600710/page_type/ndbg.phtml,,,,,83,,第三节公司业务概要,1939,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=600710&id=5113149,公司大力推动产融结合发展，创新实施“产业+投资”双轮驱动。立足产业经营，打造市场领先的业务板块；通过投资发展补齐现有产业链关键环节，培育战略性新兴板块。通过内部裂变及投资并购巩固原有核心成员企业地位，培育一批在业内“数一数二”的领先企业，打造一支联合舰队。3.行业情况2018年度，世界经济持续温和增长，但动能有所放缓，主要经济体增长态势、通货膨胀和货币政策分化明显。国内去杠杆、防风险、稳就业、稳金融、稳外贸、稳外资、稳投资、稳预期等成为国内经济发展的热点，我国经济已由高速增长转向高质量发展阶段。,公司所处的贸易与服务行业，行业整体发展呈现稳定增长。根据海关总署数据，2018年度，我国货物贸易进出口总值达30.5万亿元人民币，较去年同期增长9.7%。其中，出口16.42万亿元人民币，较去年同期增长7.1%；进口14.09万亿元人民币，较去年同期增长12.9%；贸易顺差2.33万亿元人民币，较去年同期收窄18.3%，进出口均实现稳定增长。“一带一路”、国企改革、“互联网+”“供应链创新与应用”、新兴产业发展等国家层面战略机遇层出不穷，均契合公司中长期战略布局及核心能力体系，给下一步的发展创造了广阔空间。,与此同时，逆全球化思潮继续蔓延，以美国为首的保护主义加剧，贸易战对世界经济负面影响逐渐显现；美联储加息、人民币汇率双向大幅波动、大宗商品价格跌宕起伏，贸易竞争加剧，劳动力、原材料等要素成本上升导致订单向海外转移加速。国内“去杠杆”政策大环境导致流动性趋紧，融资成本持续上升。对行业未来发展带来了不确定性。二、 报告期内公司主要资产发生重大变化情况的说明□适用 √不适用三、 报告期内核心竞争力分析√适用 □不适用经过40年的发展，公司不断培育、升级核心竞争力。由“贸工技金”四个要素共同构成的一体化核心能力体系是公司立足自身特点、获取多层次组合利润、超越市场平均获利水平、构筑产业竞争壁垒、持续跑赢大市的关键支撑手段，也是最难以复制的系统竞争能力体系。同时，这也是公司在长期形成的“贸工技金”能力基础上的固本强基和转型升级，也是下一步产融结合战略的核心支撑。
"""601b8f0535b23ba031137859""",一带一路（19年之前）,年度报告,2018,苏美达：2018年年度报告（修订版）,600710.SH,苏美达,电力、热力、燃气及水的生产和供应业,批发业,江苏省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600710/page_type/ndbg.phtml,,,,,119,,第四节经营情况讨论与分析,1939,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=600710&id=5113149,动力机械紧密围绕国际化自主品牌，持续打造“产品+技术+本土化经营”一体化的能力体系，2018年动力产品销售中，自主品牌FIRMAN占出口比例超过85%，占内销比例100%。自主品牌价值的持续提升，推动了实业杠杆化，促进了从产品经营向品牌经营的转变。光伏产业以品牌为引领，通过“产供销”一体化运作，进一步强化经营主体责任，2018年再次获得DNV-GL“全球最佳质量表现制造商”称号；通过签订品牌双向独家代理，在欧洲、澳洲等市场实现规模突破，欧洲出口同比增长200%，澳洲市场占有率稳居前五，巩固和扩大了自主品牌Phone Solar影响力。3.工程承包板块聚焦行业，市场取得新拓展（1）工程总承包能力持续增强,工程承包板块积极抢抓市场机遇，发挥商务集成、项目管理和短期融资的集合优势，聚焦能源工程。在“一带一路”沿线国家和地区，积极开展EPC总包业务，巴基斯坦Zephyr 50MW风电项目、越南Cu Jut 50MW光伏电站项目、马来西亚60MW光伏项目等重点项目高效执行，实现扎根市场、多点开花。,（2）环境工程领域不断扩展环境工程继续深耕水处理领域，2018年公司相继中标上海白龙港、南京江心洲、苏州新区等污水处理厂提标改造工程，累计中标额超10亿元人民币。在巩固污水治理优势的同时，成功中标上海松江区建筑垃圾资源化利用工程，实现了固废处置的重大突破；中标南京原煤制气厂土壤及地下水修复工程，成功进军土壤修复市场。（3）资产运维业务快速增长公司光伏电站运维中心，通过平台建设对光伏电站进行远程监控、数据分析，建立起一站式的服务体系。在保障电站资产稳定运营的同时，积极拓展第三方运维，目前累计运营电站1.4GW，其中对外承接365MW。电站运维具有轻资产、毛利率高、客户黏性强的特点，推动了工程板块的市场拓展和方案优化，拓展了工程后市场运营环节的获益空间。
"""601b8f0535b23ba031137859""",一带一路（19年之前）,年度报告,2018,苏美达：2018年年度报告（修订版）,600710.SH,苏美达,电力、热力、燃气及水的生产和供应业,批发业,江苏省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600710/page_type/ndbg.phtml,,,,,214,,第四节经营情况讨论与分析,1939,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=600710&id=5113149,2.发展路径：坚定不移走质量效益型之路，做优存量、发展增量、做大总量。3.发展模式：多元化发展、专业化经营。所属业务子公司坚持专业化经营理念，做精做深做优，提升效率和竞争力，发展成为行业领先企业。“产业+投资”双轮驱动。以产业凝聚资本，以资本驱动产业，通过投资发展补齐现有产业链关键环节，巩固原有核心业务的行业地位，培育战略性新兴板块，发展新的行业领先企业。4.核心能力建设：继续打造以贸易为引领、实业为支撑、技术为推动、金融为催化的“贸工技金”一体化核心能力体系。(三) 经营计划√适用  □不适用,公司将继续围绕“可持续高质量发展”为主线，以提高质量效益为中心，坚持稳中求进工作总基调，解放思想，改革创新，积极参与“一带一路”建设，与时俱进，加快推进转型升级，继续争做对外开放的“排头兵”，传承发扬公司40年发展宝贵经验，致力于构建全球产业链，打造“联合舰队”，实现公司可持续健康发展。具体经营计划如下：,1. 推进业务高质量发展（1）“贸工技”板块继续聚焦于“贸工技”主业，精耕细作，强化向“微笑曲线”的两端延伸，提高毛利率及附加值，逐步推动从一般商品贸易向产品经营、自主品牌建设、一体化供应链打造的转变。（2）大宗物资和机电设备进出口板块以“集成供应链服务商”为发展定位，深化“一湾两角三区”业务布局，持续改良和优化“四位一体”商业模式。同时，关注并应用区域链、物联网等新技术新业态，加强线下线上平台建设、信息整合、数据分析，进一步开发“达天下”业务平台，提升大数据下风险防控的综合能力，进一步通过平台和渠道建设，构建风险识别、风险预警、风险管控和风险处置的能力体系，保障大宗物资和机电设备进出口业务的健康稳定增长。
