_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy,section,length,docLink,mentionPrevious,mention,mentionNext
"""601b8f8335b23ba031137ba9""",一带一路（19年之前）,年度报告,2017,皇台酒业：2017年年度报告（更新后）,000995.SZ,皇台酒业,制造业,酒、饮料和精制茶制造业,甘肃省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000995/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=000995&id=4394832,,常性损益 项目界定为经常性损益的项目的情形。 甘肃皇台酒业股份有限公司 2017 年年度报告全文                                       第三节 公司业务概要 一、报告期内公司从事的主要业务 公司是否需要遵守特殊行业的披露要求 否     1、报告期内本公司主营白酒和葡萄酒的生产和销售。主营业务及经营模式未发生变化。     2、报告期内公司迎来白酒行业复苏，“一带一路”及新零售的发展机遇，但公司可持续经营能力未发 生客观改变，处于资金短缺、官司缠身、资不抵债、连续亏损状况，仍在困境中砥砺前行。公司已找到了 造成亏损与诉讼累累的根源所在，并已拿起法律武器来维护自己的权益。未来发展的思路清晰，信心坚定。     3、报告期内公司剥离了贡献负利润的番茄制品相关业务，将精力集中在酒类业务上。公司主要的业 绩驱动因素是白酒行业复苏与消费升级，但公司因历史遗留问题,
"""601b8f8335b23ba031137bb8""",一带一路（19年之前）,年度报告,2017,博天环境：2017年年度报告（修订稿）,603603.SH,博天环境,水利、环境和公共设施管理业,生态保护和环境治理业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603603/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603603&id=4398320,,购买资产、定向增发、公司债等手段，夯实上市公司资金基础，围绕公司“321 发展规划”进行精准并购，快速实现资源整合和细分市场核心竞争力的确立，实现外延式发展，为 未来战略布局打下坚实的基础。     5. 稳步推进国际化布局     未来三年，公司将积极加快国际化布局，以《关于推进绿色“一路一带”建设的指导意见》及 《“一路一带”生态环境保护合作规划》等政策的出台为契机，以“并购+欧美”和“项目+一带一路” 为协同发展。建立台湾地区办公室和团队力量，辐射东南亚市场，同时相应进行国际化人才引入， 建立示范项目，稳步推进公司的全球化业务布局。 (三) 经营计划 √适用   □不适用     1、聚焦重点工业行业，通过技术进步提供工业领域高品质环保服务     公司将围绕十三五规划，跟随能源结构升级、智能制造、半导体和集成电路等产业的发展步 伐，依托原有的技术优势和坚实业绩，结合投资并购和国际技,
"""601b8f8335b23ba031137b98""",一带一路（19年之前）,年度报告,2017,中创环保：2017年年度报告（更新后）,300056.SZ,中创环保,制造业,专用设备制造业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300056/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300056&id=4192272,,景与行动》确立行业装备与工程服务合作，鼓励企业参与沿线国 家基础设施建设和产业投资，加强上海、福州、厦门等沿海城市港口建设。根据《中国制造2025》，确定了积极发展服务型 制造和生产型服务业，支持有条件的企业由提供设备向提供系统集成总承包服务转变，由提供产品向提供整体解决方案转变； 提高重点行业工程系统的方案设计、开发、综合集成能力。随着国家政策的支持，东南亚国家基础工业及基础设施的迅速发 展、“一带一路”的战略实施及亚洲基础设施投资银行成立，为散物料输储系统市场的发展提供了广阔的空间。        (2)海外市场的机遇与挑战        2017年，厦门珀挺进一步拓展海外市场，拓宽行业范围，增强公司盈利优势。        厦门珀挺目前承接的业务主要位于东南亚、美国等地区，已承接的项目有越南河静钢厂项目、菲律宾MALITA电厂煤炭破 碎及输送系统工程、菲律宾 Malita 电厂码头煤,
"""601b8f8335b23ba031137b97""",一带一路（19年之前）,年度报告,2017,佳电股份：2017年年度报告（更新后）,000922.SZ,佳电股份,制造业,电气机械及器材制造业,黑龙江省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000922/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=000922&id=4128983,,公司控股股东哈电集团：布局“一带一 2017 年 05 月 11 日   电话沟通           个人                      路”谋制造业新篇，那么公司会借着大                                                                    股东的东风积极布局一带一路么？                                                                    国家在大方向上目前支持雄安新区和                                                                    一带一路，公司作为核电和电机领先企,
"""601b8f8335b23ba031137bb0""",一带一路（19年之前）,年度报告,2017,恒基达鑫：2017年年度报告（更新后）,002492.SZ,恒基达鑫,交通运输、仓储和邮政业,仓储业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002492/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002492&id=4185701,,流业的供给则结构性改革。     （2）在政策方面，国家鼓励地方政府加大财政资金支持，引导社会资本投入物流项目建设。鼓励社会资本探索设立商 贸物流产业基金。扩大融资渠道，推广供应链金融。鼓励商贸物流企业通过股权投资、债券融资等方式直接融资。引导金融 机构探索适合商贸物流发展特点的信贷产品和服务方式。同时通过全面推开营改增改革试点，进一步消除重复征税，降低物 流企业税收负担。     （3） 随着“一带一路”建设、京津冀协同发展、长江经济带发展的推进实施，以及粤港澳大湾区规划的制定，为现代物 流业发展提供了广阔市场。     （4）石化工业在我国经济发展中具有战略性意义，是重要的基础性产业。我国是石化产品的生产和消费大国，石化产 品的生产、消费、使用过程中需要通过物流环节实现石化产品上下游产业链的有效贯通，从而催生了大量的石化物流市场需 求，逐步形成了长江三角洲、 珠江三角洲和环渤海等石化物,
"""601b8f8335b23ba031137bb6""",一带一路（19年之前）,年度报告,2017,西部材料：2017年年度报告（更新后）,002149.SZ,西部材料,制造业,有色金属冶炼及压延加工业,陕西省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002149/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002149&id=4240405,,的市场竞争格局        稀有金属材料的生产水平和应用程度是国家综合实力的标志，随着我国大力推动高质量发展，以创新引领实体经济转 型升级，为稀有金属材料产业的发展提供了重要的发展机遇。一方面，新一代信息技术、航空航天装备、海洋工程和高技术 船舶、节能环保、新能源领域的发展，为新材料产业提供了广阔的市场空间，也对新材料质量性能、保障能力等提出了更高 的要求；另一方面，我国加大改革开放力度，推进“一带一路”国际合作，对稀有金属材料行业带来新的需求拉动和市场机 遇。        目前，公司各细分产业的竞争格局各有不同，钛加工行业处于“低端产品严重过剩、高端产品加工能力不足”的结构性 过剩中，公司将采取“高端发展”和“低成本制造”策略，提高中高端产品比例、扩大销售领域及规模；稀有金属层状复合材料 产业处于国际先进水平，将进一步优化工艺、提高成材率、开发油气管道用复合材料、海洋工程用复合材料等,
"""601b8f8335b23ba031137bba""",一带一路（19年之前）,年度报告,2017,ST远程：2017年年度报告（更新后）,002692.SZ,ST远程,制造业,电气机械及器材制造业,江苏省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002692/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002692&id=4352008,,三五”规划的重要一年，也是公司积极整合资源、完善业务布局关键的一年。 管理领域，健全公司规章制度体系，提高上市公司规范运作水平，创造平稳的发展环境。树立以人为本的 发展理念，加大人才储备力度，建立行之有效的薪酬考核体系和长效激励机制，使人才成为公司发展的不 竭动力。经营领域，在现有成熟业务的基础上，结合行业发展趋势，布局上下游产业链，同时关注与公司 主营业务相契合且具备产业结合优势的标的，借助国家一带一路政策的发展契机和资本市场的优势资源， 通过内生及外延相结合的方式，对内加大研发投入，力求实现由普通线缆产品向高端线缆产品及绿色环保 产品的转型升级，提高公司的核心竞争力。对外寻求优质的公司产业链上下游企业或具备协同优势的标的， 延伸公司产业链，逐步消除原材料供求波动给公司带来的不利影响，保障业绩的稳定性。影视文化领域以 影视投资为起点，以影视文化全产业链布局为目标，跨界思维，拓宽经营思路，,
"""601b8f8335b23ba031137bd4""",一带一路（19年之前）,年度报告,2017,今创集团：2017年年度报告（修订版）,603680.SH,今创集团,制造业,铁路、船舶、航空航天和其它运输设备制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603680/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=603680&id=4374887,,万公里城际铁路。未来城际铁路的快速发展，也将拉动动车组市场需 求的快速增长；依据《十三五规划刚要》中提出的“十三五”期间城市轨道交通运营里程新增 3000 公里的数据，预计随着经济高速发展和城市化水平不断提升，城市轨道交通里程将有望持续增长。     同时，轨道交通装备制造业与我国发展战略高度契合，已成为《中国制造 2025》鼓励重点发 展领域之一，对国民经济发展具有十分重大的促进作用，是我国“一带一路”战略重点之一，“中国 高铁走出去”是我国实施高端装备走出去的重要组成部分和金名片。     综上，轨道交通装备业未来具有良好的市场前景。                                          10 / 173                                      2017 年年度报告 二、报告期内公司主要资产发生重大变化情况的说明 □适用,
"""601b8f8335b23ba031137ba8""",一带一路（19年之前）,年度报告,2017,北方国际：2017年年度报告（更新后）,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=000065&id=4161136,,展，公司已经成为具有项目融资、设计、 采购、施工、投资运营等全方位系统集成能力的综合性国际工程总承包商。北方国际工程总承包业务专注于国际市场轨道交 通、电力、石油与矿产设施建设、工业、农业、市政、房建等专业领域，同世界许多国家和地区建立了广泛的经济技术合作 和贸易往来关系，先后在亚洲、非洲、中东等地区建设并投资了一批经常有重要经济政治意义和国际影响力的大中型工程项 目。报告期内，公司积极响应国家“一带一路”倡议，进一步加大海外市场开发力度，市场多元化不断取得突破，海外投资取 得重要进展。 （2）国内工程业务      北方国际北京分公司重点跟踪国内多个PPP和EPC总承包项目的开发，力争实现国际、国内工程的联动发展。 （3）房地产业务      公司控股子公司北方国际地产主要从事地产开发、经营、投资与管理等房地产业务。北方国际地产已打造了多个精品房 地产项目，并致力于房地产国际化，积极在公,
"""601b8f8335b23ba031137bab""",一带一路（19年之前）,年度报告,2017,渤海租赁：2017年年度报告（更新后）,000415.SZ,渤海租赁,租赁和商务服务业,租赁业,新疆维吾尔自治区,其他,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000415/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=000415&id=4312107,,箱资产净值（NBV）的44%和36%，罐箱及特种箱占比分别约为12%、8%。     3.境内融资租赁业务发展     随着供给侧结构性改革、京津冀协同发展、长江经济带建设、“中国制造2025”等重大战略的深入推进，具有融资和融物 双重属性的融资租赁业，无论是行业的认知度还是服务范围的深度与广度均实现大幅度提升，在服务实体经济方面所发挥的 重要作用被社会广泛认可。     报告期内，公司积极响应“一带一路”建设、“京津冀一体化”、“长三角城市群”、“粤港澳大湾区”等国家战略规划，发挥 天津渤海、皖江金租、横琴租赁等子公司的牌照运营优势和区域布局优势，以专业化、特色化为主要抓手，不断强化服务实 体经济的能力，业务优化发展成效显著。     报告期内，公司全资子公司渤海租赁拥有商务部批准的内资融资租赁试点牌照，立足于天津自贸区，布局京津冀，在飞 机租赁、基础设施、大型设备等资本密集型项目上具有,
"""601b8f8335b23ba031137bb5""",一带一路（19年之前）,年度报告,2017,雏鹰退：2017年年度报告（更新后）,002477.SZ,雏鹰退,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002477/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=002477&id=4373094,,重点龙 头企业。2017年上半年生猪销售11.87万头(其中销售种猪2.63万头)，截止2017年6月底，母猪存栏1.4万头。   ②中证扶贫基金   报告期内中证扶贫基金与中信建设有限责任公司、阿拉山口市政府指定公司等五方共同投资设立项目 公司，建设阿拉山口进口活畜隔离、屠宰项目。该项目拟从哈萨克斯坦进口活畜，通过公路/铁路运输，并 进行隔离、屠宰、加工，开展牛肉、驴肉及副产品的销售。该项目处于一带一路战略核心地带，符合国家 政策，且哈萨克斯坦与中国接壤，交通便利，可以有效保障对我国肉类供给。目前该项目已启动，项目建 设期为1年，投产期2年。   （2）昌图农商行                                                        雏鹰农牧集团股份有限公司 2017 年年度报告全文     2017年，昌图县农村信用合作联社计划进行股份制改造，组,
"""601b8f8335b23ba031137bd0""",一带一路（19年之前）,年度报告,2017,巴安水务：2017年年度报告（更新后）,300262.SZ,巴安水务,水利、环境和公共设施管理业,生态保护和环境治理业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300262/page_type/ndbg.phtml,,,,,0,,,2,https://vip.stock.finance.sina.com.cn//corp/view/vCB_AllBulletinDetail.php?stockid=300262&id=4294320,,和气浮设备制造商、技术提供 商，在零排放、自来水净化、污泥干化和海绵城市以及污水处理、天然气输送、危险品处理 等领域都拥有核心专利。江苏埃梯恩膜过滤技术公司亦在 2017 年落地南通，12 万平米/年（完 全达产后 30 万平米/年）的产能将成为巴安水务的产品重器。 技术及产品驱动下的订单落地加速。报告期内，公司在 PPP、EPC、委托运营、市政公用工 程施工总承包等领域，市场开拓成果累累。海外“一带一路”项目拓展取得很大突破，乌兹 别克斯坦纳沃伊 PVC、烧碱、甲醇生产综合体项目全厂污水处理站及废水零排放项目将应用 瑞士水务 MED 及 MVC 废水零排放技术；近期中标的哈萨克斯坦曼格什套州库雷克镇 50，000 立方米/天海水淡化厂建设项目则将采用气浮+纳米陶瓷平板超滤膜+两级反渗透工艺。 国际化组织架构及人才储备更加合理。公司已经形成了青浦总部、虹桥办事处为双核心的全 球化组织网络，,
