_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,amountMention,natureOfCompanyInvolvement,otherComments,section,location,mentionPrevious,mention,mentionNext
"""5fab655f489a8840dfc2afe1""",一带一路,年度报告,2019,卓郎智能：2019年年度报告（修订版）,600545.SH,卓郎智能,制造业,专用设备制造业,新疆维吾尔自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600545/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,290,3.稳定增长的市场份额,通过对市场发展变化的精准把握，有效合理地调整销售策略，在稳固已有市场的同时，积极开拓发展新市场。卓郎新疆工厂已于2019 年下半年全面投产，为公司进一步拓展“一带一路”区域内各新兴市场及进一步降低生产成本带来较大优势。,4.科学有效的成本控制
"""5fab655f489a8840dfc2afe2""",一带一路,年度报告,2019,航天长峰：2019年年度报告（修订版）,600855.SH,航天长峰,制造业,专用设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600855/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,1837,,"配和信息交换关建技术与装备(国拨)262,000.0067,011.97194,988.03与收益相关WO周界科研项目11,872,500.00925,311.5610,947,188.44与收益相关一带一路课题1,361,200.00740,071.07621,128.93与收益相关广东警官学院（广东省公安司法管理干部学院）1,116,000.00270,697.31845,302.69与收益相",
"""5fab655f489a8840dfc2afe2""",一带一路,年度报告,2019,航天长峰：2019年年度报告（修订版）,600855.SH,航天长峰,制造业,专用设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600855/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,1936,,",143,220.38个税手续费返还13,224.14590,260.44失业保险稳岗补贴533,069.61WO周界科研项目925,311.56中关村股权交易服务集团有限公司补助797,320.00一带一路课题740,071.07基于大数据的视频联网整合及智能应用系统转化项目700,000.00多源涉诉信访智能处置技术研究617,989.072019年省级促进经济高质量发展专项资金500,000",
"""5fab655f489a8840dfc2afe2""",一带一路,年度报告,2019,航天长峰：2019年年度报告（修订版）,600855.SH,航天长峰,制造业,专用设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600855/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,2073,,"督多源异构信息自动提取、分析匹配和信息交换关建技术与装备(国拨)262,000.00递延收益、其他收益67,011.97WO周界科研项目11,872,500.00递延收益、其他收益925,311.56一带一路课题1,361,200.00递延收益、其他收益740,071.07广东警官学院（广东省公安司法管理干部学院）1,116,000.00递延收益、其他收益270,697.31分布式电源一体化智能监",
"""5fab655f489a8840dfc2afe3""",一带一路,年度报告,2019,ST八菱：2019年年度报告（更新后）,002592.SZ,ST八菱,制造业,汽车制造业,广西壮族自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002592/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,456,（2）市场维护和开拓计划,2020年，公司将在稳固现有客户的基础上，进一步深化合作关系，提高服务质量，提高市场渗透率和市场份额；凭借公司在汽车零部件行业的知名度和影响力，积极拓展新业务，优化公司产业布局；继续拓展新业务和新客户，争取2020年开拓新客户7家以上；抓住“一带一路”发展机遇，积极推进印尼公司海外业务发展，形成国际化发展战略。,（3）加快子公司《远去的恐龙》项目的重建工作
"""5fab655f489a8840dfc2afe5""",一带一路,年度报告,2019,洲际油气：2019年年度报告（修订）,600759.SH,洲际油气,采矿业,石油和天然气开采业,海南省,境外,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600759/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,89,（二） 经营模式,公司立足国际油气市场，响应国家“一带一路”倡议，始终坚持“项目增值+项目并购” 双轮驱动的发展方针，不断优化业务布局和资产结构，集中精力发展能源相关行业主营业务、积极拓展盈利渠道，提升运行效率和效益，有益开源的同时积极降本增效。,（三）行业情况说明
"""5fab655f489a8840dfc2afe8""",一带一路,年度报告,2019,航天动力：2019年年度报告（修订版）,600343.SH,航天动力,制造业,专用设备制造业,陕西省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600343/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,87,,长输管线输油泵机组、大型水利泵、大型水轮机以及泵动力端（电机）的系列产品布局。报告期内，输油泵、化工流程泵产品全年新签合同增长近60%；水利设备保持了较高的中标率，接连获得市场大单；机电产品紧跟国家“一带一路”战略步伐，拓展新领域与新行业。公司液力传动系统产品处于国内自主品牌变速箱企业零件供应链中，配套研制液力变速器产品及液力传动系统，在工业车辆、工程机械、公路车辆、井下运输及铲运设备、石油/矿山,
"""5fab655f489a8840dfc2afe8""",一带一路,年度报告,2019,航天动力：2019年年度报告（修订版）,600343.SH,航天动力,制造业,专用设备制造业,陕西省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600343/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,89,,，公司电机业务主要涉及交流电动机、高压交流异同步电动机、直流电动机、风力发电机组、发电机及发电机组等产品，产品主要用于冶金、煤化工、电力、石油石化、水利、造纸、再生能源、环保等领域。机电产品紧跟国家“一带一路”战略步伐，拓展新领域与新行业。,
"""5fab655f489a8840dfc2afe8""",一带一路,年度报告,2019,航天动力：2019年年度报告（修订版）,600343.SH,航天动力,制造业,专用设备制造业,陕西省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600343/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,287,,业发展之迅猛，泵及泵系统广泛的应用于农业、化工、矿业和冶金、电力、国防军工、城市市政等行业，是国民经济中应用最广泛的通用机械。我国减税降费等一系列积极财政政策的出台，为制造型企业提供了新的动力支持。“一带一路”的战略政策的落实，带动通用机械行业产品的出口。泵行业作为典型的传统制造业，也处于一个较快的发展趋势。从大的环境看，国家宏观经济政策对民生工程、基础建设、新能源发展、智能制造、环境治理、一带一,
"""5fab655f489a8840dfc2afe9""",一带一路,年度报告,2019,隆鑫通用：2019年年度报告全文（修订版）,603766.SH,隆鑫通用,制造业,铁路、船舶、航空航天和其它运输设备制造业,重庆市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603766/page_type/ndbg.phtml,,,,,121,53.6%。美国、欧洲、日本等发达国家随着消费升级，市场需求逐步向拥有便携、环保、低噪音等特点的变频发电机组产品方向发展。美国于2018年9月24日对中国实施的 2，000 亿美元加征关税产品清单中包含中国对美国出口的发电机组产品，会对行业出口美国的产品竞争力产生影响。,大型商用发电机组主要用于通信、电力、石油、金融、野外施工、高层建筑、市政设施和分布式能源等行业，目前全球市场规模约220亿美元。国内市场规模约256亿元，需求主要集中在IDC数据中心、通讯基站、分布式能源、商业中心、交通设施、国防建设等方面；出口市场需求主要集中在电力发电、“一带一路”基础设施建设等方面。2018年行业大型商用发电机组市场总体出口创汇23.65亿美元，同比增长30.49%。,目前，康明斯、卡特彼勒、科勒、威尔信等众多国际品牌参与了国内大型发电机组市场竞争并取得了领先的国内市场份额，而泰豪科技、科泰电源、广州威能等企业在国内品牌中处于领先地位。2018年，公司小型家用发电机组出口创汇保持行业第1位，公司大型商用发电机组出口（含国内外资企业）创汇居行业第8位，其中在国内发电机组企业出口创汇排名中位居第4位。
"""5fab655f489a8840dfc2afe9""",一带一路,年度报告,2019,隆鑫通用：2019年年度报告全文（修订版）,603766.SH,隆鑫通用,制造业,铁路、船舶、航空航天和其它运输设备制造业,重庆市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603766/page_type/ndbg.phtml,,,,,196,,大幅度增长，分别增长341.81%和218.92%。报告期内，公司系统大客户中标项目累计金额为人民币约4.07亿元，同比增长37.5%，项目主要集中在商业地产、数据中心、畜牧业、电站、市政基础设施以及一带一路等领域。公司在以下重点领域取得新的突破：数据中心方面，成功中标宁夏中卫云计算数据中心、武汉众维数据中心和珠海横琴数据中心等7个大型数据中心项目；通信方面，成功中标中国铁塔集团2018年集采项目,
"""5fab655f489a8840dfc2afe9""",一带一路,年度报告,2019,隆鑫通用：2019年年度报告全文（修订版）,603766.SH,隆鑫通用,制造业,铁路、船舶、航空航天和其它运输设备制造业,重庆市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603766/page_type/ndbg.phtml,,,,,412,国内市场，随着国家基础设施建设投入加大、国家信息化工作推进加快、移动互联网需求增加、环境保护规定的趋严、社会消费能力的增强，在基础设施、数据中心、通信基站、生物质发电等分布式能源、商业地产、国防基础设施等领域的需求将会快速增长，尤其是5G通信发展会带动数据中心增容和5G基站建设，将会给大型、小型机组带来较大的市场机遇。,海外市场，新兴经济体经济复苏力度回升，国家“一带一路”战略的有效推进等利好因素影响，大型柴油发电机组产品的需求将逐步提升，预计未来几年市场规模将保持增长势头。,（数据来源：中国产业信息网、全国海关信息中心、中国电器工业协会内燃发电设备分会）
"""5fab655f489a8840dfc2afe9""",一带一路,年度报告,2019,隆鑫通用：2019年年度报告全文（修订版）,603766.SH,隆鑫通用,制造业,铁路、船舶、航空航天和其它运输设备制造业,重庆市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603766/page_type/ndbg.phtml,,,,,462,小型汽油发电机方面，进一步巩固变频发电机在行业中的领先优势，通过新的产品组合形成差异化竞争优势；提升小型开架发电机产品性价比，通过开架变频产品满足非洲市场新的需求增长，扩大非洲、亚洲的市场份额；通过大功率机组和房车电源管理系统的产品布局，拓展国内通讯和房车市场。,大型发电机组方面，一是备用电源业务实现从区域市场向全国市场的突破，重点在通信基站建设、石油/天燃气钻井平台等细分市场扩大规模；力争在为实现5G通讯提供服务的数据中心（增容）建设和通讯基站项目上实现突破；二是常用电源业务实现从设备供应商向电力供应商的突破，实现由柴油发电向清洁燃料发电的转化，在燃气分布式能源建设方面实现突破；三是顺应行业趋势，紧跟国家政策方向，积极开拓“一带一路”市场，提升市场占比。,? 四轮低速电动车
"""5fab655f489a8840dfc2afeb""",一带一路,年度报告,2019,*ST安通：2019年年度报告（更新后）,600179.SH,*ST安通,交通运输、仓储和邮政业,装卸搬运和其他运输代理业,黑龙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600179/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,228,,效率，实现门到门运输，且由于在运输过程中不需要换箱，可以减少由于中间环节及换装可能带来的货物损坏及损失，有效地降低运输成本，提高运输质量，也推动了集装箱物流业成为一个极具增长潜力的发展行业。同时，在“一带一路”政策利好充分释放的背景下，集装箱物流业更是迎来了千载难逢的发展机遇。安通控股近年来加大对多式联运布局的投入，加快了综合物流服务平台的建设进程，并且延伸了对接“一带一路”战略的外贸航线开通，取,
"""5fab655f489a8840dfc2afeb""",一带一路,年度报告,2019,*ST安通：2019年年度报告（更新后）,600179.SH,*ST安通,交通运输、仓储和邮政业,装卸搬运和其他运输代理业,黑龙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600179/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,263,,公司所处的内贸集装箱物流行业属于物流行业的细分行业。受益于“一带一路”政策、京津冀协同发展、长江经济带等国家战略规划的出台，国内市场物流需求得到进一步释放，多品种、多批次货物运输需求持续增加，内贸集装箱物流行业发展迅速，具有较大的发展潜力。目前内贸集装箱物流行,
"""5fab655f489a8840dfc2afec""",一带一路,年度报告,2019,濮耐股份：2019年年度报告（更新后）,002225.SZ,濮耐股份,制造业,非金属矿物制品业,河南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002225/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,87,,铁、水泥、玻璃、有色等领域，拥有在国内外享有较高知名度与信誉度的“濮耐”、“PRCO”、“宝明”、“华威”“雨山”及“汇特”等品牌，随着工业和信息化部《耐火材料行业规范条件》的颁布和国家供给侧改革与“一带一路”政策的逐步落实，国内钢铁行业、建材行业对耐材采购逐渐倾向于有能力提供“整体承包”的企业，公司各品牌已经成为各大钢铁企业和水泥企业在耐材采购中的首选的可信赖品牌。另外，公司推行以市场为导向的运,
"""5fab655f489a8840dfc2afed""",一带一路,年度报告,2019,瑞茂通：2019年年度报告（修订版）,600180.SH,瑞茂通,电力、热力、燃气及水的生产和供应业,批发业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600180/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,284,（一）全球化的煤炭供应链网络、完善的采销体系,公司在煤炭供应链领域经过二十年的积累，业务区域已基本覆盖国内煤炭资源主产地和主要消费地。同时，公司积极响应国家“一带一路”倡议号召，加速国际化布局，实现了对俄罗斯、,印度尼西亚、马来西亚、菲律宾、越南、巴基斯坦、印度、韩国、澳大利亚、南非等国家的业务拓展，布局国际能源消费市场，搭建全球化煤炭供应链网络。
"""5fab655f489a8840dfc2afed""",一带一路,年度报告,2019,瑞茂通：2019年年度报告（修订版）,600180.SH,瑞茂通,电力、热力、燃气及水的生产和供应业,批发业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600180/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,344,第一、公司加大对上下游渠道的维护与开发，通过合资公司混改、采销长协签订、金融服务支撑等战略途径，与大型煤炭生产和消费企业深入探讨并建立稳定的合作关系，增强,公司对全链条各核心节点的把控能力；第二、随着近年来全球煤炭消费重心向亚太地区的继续倾斜，除去公司背靠的巨大的中国市场外，以东南亚国家为主的新兴经济体的煤炭消费量大幅增加。公司响应国家“一带一路”政策号召，积极布局海外消费市场，继续加大对境外能源消费市场的开拓力度，巴基斯坦、越南等国发运规模均超百万吨；第三、充分运用动力煤期货、纸货及外汇金融衍生品对冲现货价格波动风险，有效降低商品价格、汇率、运费等波动带来的经营风险，保障业务稳定发展。报告期内，公司共计实现煤炭发运6720.40万吨，同比增长12.01%，其中实现境外销售达754万吨，同比增长13.21%，境外能源消费市场开拓持续稳定推进。,（2）非煤大宗商品
"""5fab655f489a8840dfc2afed""",一带一路,年度报告,2019,瑞茂通：2019年年度报告（修订版）,600180.SH,瑞茂通,电力、热力、燃气及水的生产和供应业,批发业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600180/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,540,（1）煤炭供应链管理,国内方面，依托合资公司在不同优势区域的布局，通过合作加强公司自身业务拓展能力，加大对资源和终端的开发力度。 国际方面，公司将继续响应国家“一带一路”政策号召，贯彻落实全球化布局战略，加强对南亚、东南亚等新兴国家市场的开发力度，实现全球化资源的采购和销售。,（2）非煤大宗市场开拓
"""5fab655f489a8840dfc2afee""",一带一路,年度报告,2019,奥特迅：2019年年度报告（更新后）,002227.SZ,奥特迅,制造业,电气机械及器材制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002227/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,71,,开关电源供应商，已取得国家核安全局颁发的民用核安全设备（IE）设计及制造许可证，具有自主知识产权的第三代核电技术“华龙一号”的配套产品于2015年通过产品鉴定，并陆续完成了配套产品的交付及验收，依托“一带一路”深入新的市场疆域。,
"""5fab655f489a8840dfc2afef""",一带一路,年度报告,2019,贝肯能源：2019年年度报告（更新后）,002828.SZ,贝肯能源,采矿业,开采辅助活动,新疆维吾尔自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002828/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,96,1、主要工作量完成情况,2019年，公司紧紧围绕“国家能源战略布局和‘一带一路’倡议开展市场开发工作”的方向，在2018年市场开发的基础上，全力推行各个项目的开展和落实工作。公司全年共动用钻修井机41部，开钻244口，完井243口，总进尺394050.56米；比上年减少6.55%，定向技术服务共完成施工井245口；固井施工共完成井331口；泥浆技术服务完成施工井233口；北疆油服受浅井工作量减少影响业务量同比降低25.13%，公司整体油服及技术服务版块实际完成工作量与2018年相比降低约6.62%。,2、强化油服项目部公司化管理，技术服务专业化管理，市场规模稳步提升
