江苏省,66427,55683,10744,16.17%,3.16%
安徽省,76631,60547,16083,20.99%,4.73%
福建省,28601,17995,10606,37.08%,3.12%
湖北省,33334,26284,7050,21.15%,2.07%
云南省,44304,30953,13351,30.13%,3.93%
广东省,62069,43115,18954,30.54%,5.57%

瑞康医药,002589,收入构成,报告日期,2018-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
辽宁省,133461,112181,21280,15.94%,3.23%
山东省,1470930,1271156,199774,13.58%,30.34%
其他(补充),13638,2208,11430,83.81%,1.74%
广东省,92418,67937,24481,26.49%,3.72%
安徽省,127837,99823,28014,21.91%,4.25%
湖南省,148955,121510,27445,18.42%,4.17%
浙江省,45669,32701,12968,28.4%,1.97%
福建省,57881,38825,19056,32.92%,2.89%
湖北省,51818,39772,12046,23.25%,1.83%
甘肃省,65668,54742,10926,16.64%,1.66%
陕西省,85795,61356,24439,28.49%,3.71%
云南省,98668,68563,30105,30.51%,4.57%
河北省,34212,26435,7777,22.73%,1.18%
江苏省,128400,100230,28170,21.94%,4.28%
北京市,212277,163000,49277,23.21%,7.48%
其他,176664,130726,45937,26%,6.98%
江西省,46855,32789,14066,30.02%,2.14%
吉林省,63344,54290,9054,14.29%,1.38%
山西省,83608,59884,23724,28.38%,3.6%
黑龙江省,66660,58512,8147,12.22%,1.24%
内蒙古自治区,87646,72760,14886,16.98%,2.26%
河南省,108374,72956,35418,32.68%,5.38%

瑞康医药,002589,收入构成,报告日期,2018-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
天津市,17734,12177,5558,31.34%,1.83%
山西省,49748,36452,13297,26.73%,4.38%
山东省,708788,608514,100274,14.15%,33.06%
其他,57186,42197,14989,26.21%,4.94%
上海市,15828,10992,4836,30.55%,1.59%
辽宁省,57918,48243,9675,16.7%,3.19%
湖南省,65731,54884,10847,16.5%,3.58%
甘肃省,31420,23819,7600,24.19%,2.51%
陕西省,42400,29074,13326,31.43%,4.39%
黑龙江省,24691,21792,2899,11.74%,0.96%
安徽省,54317,42642,11676,21.5%,3.85%
福建省,25913,16293,9620,37.12%,3.17%
江苏省,54211,45196,9016,16.63%,2.97%
广东省,36743,24690,12053,32.8%,3.97%
河南省,44638,29411,15227,34.11%,5.02%
湖北省,18914,13958,4956,26.2%,1.63%
其他(补充),-- ,161,-161,--,-0.05%
江西省,20172,14327,5845,28.98%,1.93%
吉林省,28454,23972,4482,15.75%,1.48%
内蒙古自治区,40156,34262,5893,14.68%,1.94%
北京市,108079,81504,26575,24.59%,8.76%
云南省,47703,32922,14781,30.99%,4.87%

瑞康医药,002589,收入构成,报告日期,2017-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
江西省,16245,10675,5570,34.29%,1.29%
福建省,45038,29903,15135,33.6%,3.51%
其他,45746,32986,12760,27.89%,2.96%
浙江省,13667,9904,3763,27.54%,0.87%
安徽省,20560,15462,5098,24.79%,1.18%
其他(补充),-- ,162,-162,--,-0.04%
山东省,1418358,1215798,202560,14.28%,46.97%
陕西省,62611,42479,20132,32.15%,4.67%
海南省,12591,7727,4863,38.63%,1.13%
黑龙江省,28792,24659,4133,14.35%,0.96%
广东省,54821,41836,12985,23.69%,3.01%
内蒙古自治区,59167,51148,8019,13.55%,1.86%
河南省,63621,40710,22911,36.01%,5.31%
河北省,17523,12074,5449,31.1%,1.26%
甘肃省,49048,37228,11820,24.1%,2.74%
云南省,43398,29733,13665,31.49%,3.17%
山西省,86139,59647,26492,30.75%,6.14%
辽宁省,40886,33249,7637,18.68%,1.77%
北京市,155269,124081,31188,20.09%,7.23%
湖南省,95882,78652,17231,17.97%,4%

瑞康医药,002589,收入构成,报告日期,2017-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,-- ,19,-19,--,-0.01%
其他,45143,34350,10793,23.91%,6.04%
天津市,5076,3234,1843,36.3%,1.03%
海南省,5526,3475,2051,37.11%,1.15%
江西省,7436,5239,2196,29.54%,1.23%
浙江省,7648,5569,2079,27.18%,1.16%
河北省,9146,6277,2869,31.37%,1.6%
黑龙江省,10700,9266,1433,13.4%,0.8%
云南省,15704,10800,4904,31.23%,2.74%
广东省,15405,12079,3326,21.59%,1.86%
湖南省,41568,34672,6895,16.59%,3.86%
福建省,18797,12121,6675,35.51%,3.73%
甘肃省,21149,15249,5900,27.9%,3.3%
陕西省,22342,15555,6786,30.38%,3.8%
河南省,23096,14238,8858,38.35%,4.95%
内蒙古自治区,26157,23137,3020,11.55%,1.69%
北京市,50878,41437,9441,18.56%,5.28%
山西省,48434,35463,12971,26.78%,7.25%
山东省,665133,578343,86790,13.05%,48.54%

瑞康医药,002589,收入构成,报告日期,2016-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,98791,-- ,98791,--,6.33%
湖南省,66316,-- ,66316,--,4.25%
浙江省,12040,-- ,12040,--,0.77%
山西省,28014,-- ,28014,--,1.79%
山东,1188318,-- ,1188318,--,76.08%
内蒙古自治区,23985,-- ,23985,--,1.54%
江西省,14658,-- ,14658,--,0.94%
黑龙江省,16980,-- ,16980,--,1.09%
河南省,29190,-- ,29190,--,1.87%
河北省,15521,-- ,15521,--,0.99%
福建省,11203,-- ,11203,--,0.72%
北京市,56851,-- ,56851,--,3.64%

瑞康医药,002589,收入构成,报告日期,2016-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,298275,252081,46195,15.49%,49.95%
威海,34423,30277,4146,12.05%,4.48%
淄博,44112,39735,4378,9.92%,4.73%
济南,112617,99595,13022,11.56%,14.08%
青岛,88333,78269,10064,11.39%,10.88%
烟台,114039,99365,14675,12.87%,15.87%

瑞康医药,002589,收入构成,报告日期,2015-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,327399,290348,37051,11.32%,16.44%
威海,59467,-- ,59467,--,26.38%
淄博,71509,-- ,71509,--,31.72%
济南,189239,167585,21654,11.44%,9.61%
青岛,146956,131848,15108,10.28%,6.7%
烟台,180425,159800,20626,11.43%,9.15%

瑞康医药,002589,收入构成,报告日期,2015-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
济南,89613,80168,9446,10.54%,21.76%
其他（补充）,148,29,119,80.28%,0.27%
淄博,34644,32051,2594,7.49%,5.97%
烟台,81855,73376,8479,10.36%,19.53%
其他,146773,134476,12297,8.38%,28.32%
威海,27574,24904,2670,9.68%,6.15%
青岛,69504,61691,7813,11.24%,18%

瑞康医药,002589,收入构成,报告日期,2014-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,158,35,123,77.83%,0.17%
淄博,58360,53800,4559,7.81%,6.46%
其他,263289,242697,20592,7.82%,29.19%
济南,136322,121966,14356,10.53%,20.35%
烟台,144239,130242,13997,9.7%,19.84%
威海,49314,43821,5493,11.14%,7.79%
青岛,126909,115491,11418,9%,16.19%

瑞康医药,002589,收入构成,报告日期,2014-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),68,-- ,68,--,0.23%
其他,124777,116064,8712,6.98%,29.96%
威海,22115,20109,2006,9.07%,6.9%
淄博,26232,24340,1892,7.21%,6.51%
济南,59694,53749,5945,9.96%,20.45%
青岛,59887,55041,4846,8.09%,16.66%
烟台,65443,59832,5610,8.57%,19.29%

瑞康医药,002589,收入构成,报告日期,2013-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),218,-- ,218,--,0.43%
其他,187058,173735,13323,7.12%,26.14%
威海,38605,34813,3793,9.82%,7.44%
淄博,44260,40537,3723,8.41%,7.3%
济南,92228,84708,7520,8.15%,14.75%
青岛,114087,105962,8125,7.12%,15.94%
烟台,116128,101863,14266,12.28%,27.99%

瑞康医药,002589,收入构成,报告日期,2013-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),136,8,128,94.34%,0.59%
其他,108978,102168,6811,6.25%,31.3%
威海,17043,15537,1506,8.84%,6.92%
济南,47178,43614,3564,7.55%,16.38%
青岛,53853,49052,4801,8.92%,22.07%
烟台,54149,49204,4945,9.13%,22.73%

瑞康医药,002589,收入构成,报告日期,2012-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),145,0,145,99.87%,0.38%
其他,126958,118302,8656,6.82%,22.97%
威海,29520,26800,2720,9.22%,7.22%
淄博,32682,30366,2316,7.09%,6.15%
济南,75613,70024,5589,7.39%,14.83%
青岛,88511,80313,8198,9.26%,21.75%
烟台,108796,98729,10067,9.25%,26.71%

瑞康医药,002589,收入构成,报告日期,2012-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
威海,13580,12397,1184,8.72%,7.44%
烟台,50659,46328,4331,8.55%,27.24%
济南,35568,33307,2261,6.36%,14.22%
其他(补充),109,-- ,109,--,0.69%
其他地区,71070,66589,4481,6.3%,28.17%
青岛,40666,37130,3536,8.7%,22.24%

瑞康医药,002589,收入构成,报告日期,2011-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,89422,83636,5787,6.47%,22.11%
济南,51159,47591,3568,6.97%,13.63%
威海,22395,20481,1915,8.55%,7.31%
青岛,68574,61970,6604,9.63%,25.23%
烟台,87888,79686,8202,9.33%,31.33%
其他(补充),106,5,102,95.68%,0.39%

瑞康医药,002589,收入构成,报告日期,2011-06-30,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),69,-- ,69,--,0.63%
其他地区,34928,32791,2136,6.12%,19.63%
济南,22674,21090,1584,6.99%,14.55%
威海,9305,8549,756,8.13%,6.95%
青岛,31032,28199,2833,9.13%,26.03%
烟台,39762,36258,3504,8.81%,32.2%

瑞康医药,002589,收入构成,报告日期,2010-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,45653,42604,3049,6.68%,16.63%
济南,35364,32765,2598,7.35%,14.17%
威海,17908,16433,1475,8.24%,8.05%
青岛,57050,51484,5566,9.76%,30.35%
烟台,65325,59676,5649,8.65%,30.81%

瑞康医药,002589,收入构成,报告日期,2009-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,23229,21847,1382,5.95%,10.05%
济南,26660,24827,1833,6.88%,13.34%
威海,12760,11651,1108,8.69%,8.06%
青岛,44845,39555,5290,11.8%,38.48%
烟台,52662,48528,4134,7.85%,30.07%

瑞康医药,002589,收入构成,报告日期,2008-12-31,
按地域,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他地区,10152,9561,591,5.82%,5.81%
济南,17637,16256,1381,7.83%,13.59%
威海,9691,8901,790,8.16%,7.78%
青岛,35317,31312,4005,11.34%,39.41%
烟台,41911,38517,3395,8.1%,33.4%

